54 15  2.567739E+00
54 16  7.392217E+00
54 17  2.264854E+01
54 18  7.089313E+01
54 19  2.234545E+02
54 20  7.058821E+02
55  0  3.365367E-01
55  1  3.365368E-01
55  2  3.365371E-01
55  3  3.365383E-01
55  4  3.365419E-01
55  5  3.365533E-01
55  6  3.365893E-01
55  7  3.367031E-01
55  8  3.370632E-01
55  9  3.382018E-01
55 10  3.418025E-01
55 11  3.531889E-01
55 12  3.891958E-01
55 13  5.030598E-01
55 14  8.631290E-01
55 15  2.001768E+00
55 16  5.602460E+00
55 17  1.698884E+01
55 18  5.299569E+01
55 19  1.668588E+02
55 20  5.269201E+02

  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
  0.000000E+00
